CUSTOMERKEY,GEOGRAPHYKEY,CUSTOMERALTERNATEKEY,TITLE,FIRSTNAME,MIDDLENAME,LASTNAME,NAMESTYLE,BIRTHDATE,MARITALSTATUS,SUFFIX,GENDER,EMAILADDRESS,YEARLYINCOME,TOTALCHILDREN,NUMBERCHILDRENATHOME,ENGLISHEDUCATION,SPANISHEDUCATION,FRENCHEDUCATION,ENGLISHOCCUPATION,SPANISHOCCUPATION,FRENCHOCCUPATION,HOUSEOWNERFLAG,NUMBERCARSOWNED,ADDRESSLINE1,ADDRESSLINE2,PHONE,DATEFIRSTPURCHASE,COMMUTEDISTANCE
19982,338,AW00019982,,Charles,K,Cox,0,21-07-1977,S,,M,charles59@adventure-works.com,70000,1,0,Graduate Degree,Estudios de postgrado,Bac + 3,Professional,Profesional,Cadre,1,0,4480 Las Trampas Road,,862-555-0121,11/11/2013,2-5 Miles
19983,298,AW00019983,,Michael,B,Martinez,0,17-11-1975,M,,M,michael49@adventure-works.com,50000,1,1,Bachelors,Licenciatura,Bac + 4,Skilled Manual,Obrero especializado,Technicien,1,1,6202 Seeno St.,,596-555-0158,22-04-2013,2-5 Miles
19984,316,AW00019984,,Sara,,Morris,0,5/12/1975,M,,F,sara20@adventure-works.com,50000,1,1,Bachelors,Licenciatura,Bac + 4,Skilled Manual,Obrero especializado,Technicien,1,1,4365 Brook Way,,813-555-0119,26-04-2013,2-5 Miles
19985,611,AW00019985,,Tamara,,Ma,0,24-03-1975,S,,F,tamara5@adventure-works.com,50000,2,2,Bachelors,Licenciatura,Bac + 4,Skilled Manual,Obrero especializado,Technicien,1,0,515 Wiget Lane,,837-555-0130,8/4/2013,2-5 Miles
19986,310,AW00019986,,Jamie,,Huang,0,9/7/1980,S,,F,jamie8@adventure-works.com,50000,2,2,Bachelors,Licenciatura,Bac + 4,Skilled Manual,Obrero especializado,Technicien,1,0,312 Via Del Verdes,,410-555-0145,2/4/2013,2-5 Miles
19987,55,AW00019987,,Taylor,A,Moore,0,15-01-1977,S,,F,taylor55@adventure-works.com,60000,1,0,Graduate Degree,Estudios de postgrado,Bac + 3,Professional,Profesional,Cadre,1,0,9117 Jacqueline Way,,161-555-0178,6/7/2011,2-5 Miles
19988,66,AW00019988,,Jordan,,Long,0,6/4/1982,M,,M,jordan6@adventure-works.com,60000,1,0,Graduate Degree,Estudios de postgrado,Bac + 3,Professional,Profesional,Cadre,1,0,3733 Water Street,,445-555-0153,6/8/2011,2-5 Miles
19989,68,AW00019989,,Ethan,,Thompson,0,9/1/1982,M,,M,ethan49@adventure-works.com,60000,1,0,Graduate Degree,Estudios de postgrado,Bac + 3,Professional,Profesional,Cadre,1,0,8452 Green Street,,450-555-0194,22-08-2011,2-5 Miles
19990,301,AW00019990,,Peter,,Rai,0,4/2/1977,M,,M,peter22@adventure-works.com,70000,2,0,Graduate Degree,Estudios de postgrado,Bac + 3,Professional,Profesional,Cadre,1,0,8680 Newell Ave.,,823-555-0135,11/11/2013,0-1 Miles
19991,307,AW00019991,,Jacob,C,Thomas,0,14-10-1982,M,,M,jacob10@adventure-works.com,70000,2,0,Graduate Degree,Estudios de postgrado,Bac + 3,Professional,Profesional,Cadre,1,0,1792 Belmont Rd.,,297-555-0139,15-11-2013,0-1 Miles
19992,345,AW00019992,,Stephanie,M,Hill,0,30-11-1976,M,,F,stephanie66@adventure-works.com,70000,3,0,Graduate Degree,Estudios de postgrado,Bac + 3,Professional,Profesional,Cadre,1,0,6309 Poplar Avenue,,163-555-0162,22-11-2013,0-1 Miles
19993,623,AW00019993,,Nathan,,Russell,0,20-05-1975,M,,M,nathan16@adventure-works.com,60000,1,0,Graduate Degree,Estudios de postgrado,Bac + 3,Professional,Profesional,Cadre,1,0,4975 Black Pine Lane,,795-555-0137,6/4/2013,0-1 Miles
19994,347,AW00019994,,Madeline,B,King,0,19-10-1979,S,,F,madeline17@adventure-works.com,70000,2,2,Bachelors,Licenciatura,Bac + 4,Skilled Manual,Obrero especializado,Technicien,1,0,1087 Knollview Court,,252-555-0155,1/11/2013,2-5 Miles
19995,355,AW00019995,,Jordyn,,Gonzales,0,7/10/1973,M,,F,jordyn16@adventure-works.com,70000,2,2,Bachelors,Licenciatura,Bac + 4,Skilled Manual,Obrero especializado,Technicien,1,0,2943 Hilton Way,,828-555-0137,21-11-2013,2-5 Miles
19996,612,AW00019996,,Grant,E,She,0,10/5/1979,S,,M,grant2@adventure-works.com,70000,2,2,Bachelors,Licenciatura,Bac + 4,Skilled Manual,Obrero especializado,Technicien,0,1,5234 Martindale,,588-555-0164,17-09-2013,0-1 Miles
19997,49,AW00019997,,Beth,,Gill,0,4/12/1973,M,,F,beth16@adventure-works.com,70000,2,2,Bachelors,Licenciatura,Bac + 4,Skilled Manual,Obrero especializado,Technicien,1,1,9326 Mayda Way,,938-555-0177,12/8/2011,0-1 Miles
19998,310,AW00019998,,Laura,,Liu,0,1/10/1978,S,,F,laura11@adventure-works.com,40000,5,5,High School,Educación secundaria,Bac + 2,Skilled Manual,Obrero especializado,Technicien,1,3,5840 Delta Fair Blvd.,,121-555-0179,4/4/2013,10+ Miles
19999,331,AW00019999,,Danielle,,Brooks,0,15-07-1972,S,,F,danielle4@adventure-works.com,40000,0,0,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,0,1,71 Tobi Drive,# 778,990-555-0144,1/4/2013,2-5 Miles
20000,50,AW00020000,,Elijah,,Diaz,0,19-10-1981,M,,M,elijah23@adventure-works.com,60000,1,0,Graduate Degree,Estudios de postgrado,Bac + 3,Professional,Profesional,Cadre,1,0,3128 Morgan Territory Rd,,200-555-0143,19-09-2011,0-1 Miles
20001,627,AW00020001,,Jordan,A,Hill,0,5/7/1975,S,,F,jordan41@adventure-works.com,60000,2,0,Graduate Degree,Estudios de postgrado,Bac + 3,Professional,Profesional,Cadre,1,0,404 Marita Drive,,718-555-0140,24-04-2013,2-5 Miles
20002,299,AW00020002,,Elizabeth,A,White,0,3/11/1975,M,,F,elizabeth16@adventure-works.com,70000,4,0,Graduate Degree,Estudios de postgrado,Bac + 3,Professional,Profesional,Cadre,1,0,5243 Brown St.,,307-555-0183,9/12/2013,0-1 Miles
20003,300,AW00020003,,Dalton,E,Gonzalez,0,19-12-1975,S,,M,dalton33@adventure-works.com,70000,4,0,Graduate Degree,Estudios de postgrado,Bac + 3,Professional,Profesional,Cadre,1,0,4028 Rosina Court,,524-555-0113,15-12-2013,2-5 Miles
20004,311,AW00020004,,Kaitlin,,Perez,0,6/5/1976,M,,F,kaitlin20@adventure-works.com,70000,4,0,Graduate Degree,Estudios de postgrado,Bac + 3,Professional,Profesional,Cadre,1,0,712 Sweetwater Drive,,333-555-0179,10/12/2013,0-1 Miles
20005,315,AW00020005,,Kevin,V,Zhang,0,14-04-1973,S,,M,kevin26@adventure-works.com,50000,2,2,Bachelors,Licenciatura,Bac + 4,Skilled Manual,Obrero especializado,Technicien,1,1,3592 Ambush Dr.,,163-555-0159,16-05-2013,2-5 Miles
20006,553,AW00020006,,Grace,A,Morris,0,4/1/1973,S,,F,grace27@adventure-works.com,50000,2,2,Bachelors,Licenciatura,Bac + 4,Skilled Manual,Obrero especializado,Technicien,1,1,8122 Cincerto Circle,,756-555-0138,29-05-2013,2-5 Miles
20007,71,AW00020007,,Ashley,J,Alexander,0,2/3/1973,S,,F,ashley46@adventure-works.com,50000,2,2,Bachelors,Licenciatura,Bac + 4,Skilled Manual,Obrero especializado,Technicien,0,1,5884 Maureen Circle,,432-555-0113,9/10/2011,0-1 Miles
20008,343,AW00020008,,Jack,,Foster,0,30-08-1977,M,,M,jack16@adventure-works.com,60000,0,0,Graduate Degree,Estudios de postgrado,Bac + 3,Professional,Profesional,Cadre,1,0,9677 Elkwood Dr,,208-555-0143,17-10-2013,2-5 Miles
20009,383,AW00020009,,Noah,E,Walker,0,31-01-1972,S,,M,noah70@adventure-works.com,60000,0,0,Graduate Degree,Estudios de postgrado,Bac + 3,Professional,Profesional,Cadre,1,0,3111 First Ave.,,736-555-0115,7/5/2013,2-5 Miles
20010,359,AW00020010,,Jackson,S,Carter,0,11/6/1983,M,,M,jackson40@adventure-works.com,70000,4,0,Graduate Degree,Estudios de postgrado,Bac + 3,Professional,Profesional,Cadre,1,0,1233 Wesley Ct.,,433-555-0112,23-09-2013,2-5 Miles
20011,542,AW00020011,,Eduardo,,Sanders,0,30-08-1971,M,,M,eduardo70@adventure-works.com,70000,4,0,Graduate Degree,Estudios de postgrado,Bac + 3,Professional,Profesional,Cadre,1,0,8162 Olympic Dr.,,990-555-0162,23-12-2013,2-5 Miles
20012,298,AW00020012,,Jessica,,Robinson,0,8/10/1977,M,,F,jessica66@adventure-works.com,70000,4,0,Graduate Degree,Estudios de postgrado,Bac + 3,Professional,Profesional,Cadre,1,0,359 Shepberry Court,,258-555-0137,8/12/2013,2-5 Miles
20013,539,AW00020013,,Jocelyn,S,Hughes,0,31-08-1974,S,,F,jocelyn12@adventure-works.com,70000,5,0,Graduate Degree,Estudios de postgrado,Bac + 3,Professional,Profesional,Cadre,1,0,5593 Falcon Place,,631-555-0137,23-12-2013,2-5 Miles
20014,307,AW00020014,,Anne,,Blanco,0,3/3/1980,M,,F,anne17@adventure-works.com,70000,5,5,Graduate Degree,Estudios de postgrado,Bac + 3,Professional,Profesional,Cadre,0,2,8192 Pine Creek Way,,126-555-0117,28-03-2013,0-1 Miles
20015,334,AW00020015,,Jenna,R,King,0,20-05-1975,M,,F,jenna18@adventure-works.com,80000,3,0,Graduate Degree,Estudios de postgrado,Bac + 3,Professional,Profesional,Cadre,1,0,8055 Shadow Falls Drive,,955-555-0135,15-12-2013,0-1 Miles
20016,552,AW00020016,,Katherine,,Kelly,0,1/2/1971,S,,F,katherine23@adventure-works.com,40000,0,0,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,0,1,1747 Corte Segundo,,559-555-0188,11/8/2013,2-5 Miles
20017,322,AW00020017,,Anna,E,Sanders,0,11/10/1976,S,,F,anna24@adventure-works.com,40000,0,0,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,0,1,4191 Yosemite Dr,,623-555-0125,25-12-2013,2-5 Miles
20018,635,AW00020018,,Lauren,,Gray,0,13-08-1970,M,,F,lauren16@adventure-works.com,80000,3,3,Bachelors,Licenciatura,Bac + 4,Skilled Manual,Obrero especializado,Technicien,1,1,1285 Greenbrier Street,,158-555-0155,15-06-2013,0-1 Miles
20019,626,AW00020019,,Brittany,,Diaz,0,20-04-1971,M,,F,brittany20@adventure-works.com,80000,3,3,Bachelors,Licenciatura,Bac + 4,Skilled Manual,Obrero especializado,Technicien,1,2,2973 Tanager Road,,753-555-0176,4/9/2013,2-5 Miles
20020,338,AW00020020,,Jacqueline,K,Foster,0,30-09-1970,S,,F,jacqueline17@adventure-works.com,80000,3,3,Bachelors,Licenciatura,Bac + 4,Skilled Manual,Obrero especializado,Technicien,0,2,1859 St. George Dr,,349-555-0195,4/10/2013,0-1 Miles
20021,50,AW00020021,,Alexander,I,Jones,0,24-06-1976,M,,M,alexander5@adventure-works.com,80000,4,4,Bachelors,Licenciatura,Bac + 4,Skilled Manual,Obrero especializado,Technicien,1,0,5805 Nob Hill Drive,,172-555-0116,19-12-2013,2-5 Miles
20022,310,AW00020022,,Arthur,,Perry,0,20-12-1970,M,,F,arthur1@adventure-works.com,50000,4,4,Bachelors,Licenciatura,Bac + 4,Skilled Manual,Obrero especializado,Technicien,1,1,8042 Placer Dr.,,623-555-0117,7/10/2013,2-5 Miles
20023,68,AW00020023,,Edward,,Hughes,0,22-12-1970,S,,M,edward60@adventure-works.com,60000,0,0,Graduate Degree,Estudios de postgrado,Bac + 3,Professional,Profesional,Cadre,1,0,1120 Jeff Ct.,,459-555-0138,11/11/2011,2-5 Miles
20024,335,AW00020024,,Fernando,,Miller,0,10/5/1970,S,,M,fernando6@adventure-works.com,40000,0,0,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,1,1,9736 Montana,,666-555-0155,30-04-2013,2-5 Miles
20025,616,AW00020025,,Bryce,O,Bell,0,19-09-1975,S,,M,bryce13@adventure-works.com,40000,0,0,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,0,1,475 Grant St.,,203-555-0116,10/11/2013,2-5 Miles
20026,648,AW00020026,,Jasmine,,Richardson,0,21-01-1970,S,,F,jasmine29@adventure-works.com,40000,0,0,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,0,1,8929 Dayton Court,,514-555-0131,20-05-2013,0-1 Miles
20027,325,AW00020027,,Danielle,,Murphy,0,16-06-1970,M,,F,danielle17@adventure-works.com,60000,5,5,Bachelors,Licenciatura,Bac + 4,Skilled Manual,Obrero especializado,Technicien,1,3,8766 Arthur Rd,,786-555-0110,2/11/2013,10+ Miles
20029,338,AW00020029,,Jan,M,Evans,0,23-04-1970,M,,F,jan10@adventure-works.com,60000,4,2,Bachelors,Licenciatura,Bac + 4,Skilled Manual,Obrero especializado,Technicien,1,2,7787 Olive St.,,163-555-0164,4/5/2013,2-5 Miles
20030,302,AW00020030,,Alexander,E,Harris,0,18-09-1969,M,,M,alexander17@adventure-works.com,60000,4,2,Bachelors,Licenciatura,Bac + 4,Skilled Manual,Obrero especializado,Technicien,1,2,175 Loeffler Lane,,612-555-0175,14-05-2013,0-1 Miles
20031,302,AW00020031,,Devin,,James,0,8/11/1969,S,,M,devin61@adventure-works.com,60000,4,2,Bachelors,Licenciatura,Bac + 4,Skilled Manual,Obrero especializado,Technicien,1,2,8794 Gumwood,,584-555-0185,11/5/2013,2-5 Miles
20032,642,AW00020032,,Marcus,,Walker,0,8/3/1975,S,,M,marcus24@adventure-works.com,60000,4,2,Bachelors,Licenciatura,Bac + 4,Skilled Manual,Obrero especializado,Technicien,1,2,8386 Candelero Place,,324-555-0182,27-05-2013,2-5 Miles
20033,369,AW00020033,,Carlos,E,Turner,0,12/4/1980,M,,M,carlos32@adventure-works.com,70000,4,2,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,1,2,5741 Glen Wood Dr.,,213-555-0189,9/12/2013,0-1 Miles
20034,68,AW00020034,,Wyatt,,Turner,0,23-04-1974,S,,M,wyatt43@adventure-works.com,70000,4,2,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,1,2,2444 North Ranchford,,924-555-0116,15-11-2011,2-5 Miles
20035,49,AW00020035,,Cesar,,Fernandez,0,25-02-1974,M,,M,cesar15@adventure-works.com,70000,4,2,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,1,2,9699 Gilardy Drive,,677-555-0141,26-12-2011,2-5 Miles
20036,310,AW00020036,,Kate,,Tang,0,1/10/1979,M,,F,kate3@adventure-works.com,70000,4,2,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,1,2,6587 B Way,,219-555-0142,16-01-2013,2-5 Miles
20037,336,AW00020037,,Alyssa,,Sanchez,0,7/9/1973,S,,F,alyssa25@adventure-works.com,70000,0,0,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,1,1,6110 Price Lane,,777-555-0117,27-01-2013,2-5 Miles
20038,348,AW00020038,,Taylor,,Price,0,20-12-1973,S,,F,taylor25@adventure-works.com,70000,0,0,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,0,1,6871 Thornwood Dr.,,405-555-0128,31-12-2012,2-5 Miles
20039,638,AW00020039,,Stephanie,C,Evans,0,5/10/1968,S,,F,stephanie50@adventure-works.com,70000,4,2,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,0,2,5513 Cortez,,378-555-0116,18-01-2013,0-1 Miles
20040,339,AW00020040,,Victoria,C,Rivera,0,20-12-1968,S,,F,victoria34@adventure-works.com,60000,3,2,Graduate Degree,Estudios de postgrado,Bac + 3,Professional,Profesional,Cadre,0,0,9130 San Ramon Road,,882-555-0153,11/5/2013,0-1 Miles
20042,268,AW00020042,,Brad,D,Deng,0,1/11/1979,M,,M,brad2@adventure-works.com,40000,1,1,Bachelors,Licenciatura,Bac + 4,Skilled Manual,Obrero especializado,Technicien,1,0,2732 Frisbie Ct.,,1 (11) 500 555-0111,31-12-2010,1-2 Miles
20043,121,AW00020043,,Brent,,Zheng,0,22-02-1978,S,,M,brent19@adventure-works.com,10000,0,0,Partial High School,Educación secundaria (en curso),Niveau bac,Manual,Obrero,Ouvrier,1,2,Zollstr 28,,1 (11) 500 555-0114,25-12-2013,1-2 Miles
20047,219,AW00020047,,Ronnie,,Huang,0,22-10-1978,M,,M,ronnie5@adventure-works.com,40000,1,1,Bachelors,Licenciatura,Bac + 4,Skilled Manual,Obrero especializado,Technicien,1,0,Attaché de Presse,,1 (11) 500 555-0142,29-05-2013,1-2 Miles
20048,232,AW00020048,,Virginia,,Srini,0,2/1/1978,S,,F,virginia10@adventure-works.com,30000,0,0,High School,Educación secundaria,Bac + 2,Manual,Obrero,Ouvrier,0,1,1926 Fish Dr.,,1 (11) 500 555-0121,2/2/2011,1-2 Miles
20049,272,AW00020049,,Colleen,H,Chavez,0,20-12-1976,S,,F,colleen38@adventure-works.com,10000,0,0,Partial High School,Educación secundaria (en curso),Niveau bac,Manual,Obrero,Ouvrier,0,2,6841 Curletto Dr.,,1 (11) 500 555-0147,5/2/2011,1-2 Miles
20050,216,AW00020050,,Adriana,W,Prasad,0,30-08-1977,S,,F,adriana10@adventure-works.com,30000,0,0,High School,Educación secundaria,Bac + 2,Manual,Obrero,Ouvrier,0,1,879 Megan Dr,,1 (11) 500 555-0182,1/2/2013,2-5 Miles
20051,164,AW00020051,,Linda,,Dominguez,0,16-10-1983,S,,F,linda28@adventure-works.com,40000,1,1,Partial College,Estudios universitarios (en curso),Baccalauréat,Clerical,Administrativo,Employé,0,1,Lindenalle 8473,,1 (11) 500 555-0140,13-02-2012,0-1 Miles
20052,233,AW00020052,,Theodore,,Ruiz,0,14-07-1977,S,,M,theodore2@adventure-works.com,40000,2,2,Partial College,Estudios universitarios (en curso),Baccalauréat,Clerical,Administrativo,Employé,1,0,1061 Carzino Ct,,1 (11) 500 555-0119,13-03-2011,1-2 Miles
20053,234,AW00020053,,Jessie,E,Yang,0,15-09-1977,S,,M,jessie10@adventure-works.com,40000,2,2,Partial College,Estudios universitarios (en curso),Baccalauréat,Clerical,Administrativo,Employé,1,0,319 Revision Dr,,1 (11) 500 555-0184,25-06-2013,0-1 Miles
20054,253,AW00020054,,Clarence,G,Nara,0,23-05-1978,S,,M,clarence31@adventure-works.com,40000,2,2,Partial College,Estudios universitarios (en curso),Baccalauréat,Clerical,Administrativo,Employé,1,0,8539 Glaze Dr.,,1 (11) 500 555-0168,13-03-2011,1-2 Miles
20055,259,AW00020055,,Ruben,A,Ruiz,0,30-10-1976,S,,M,ruben25@adventure-works.com,20000,0,0,Partial High School,Educación secundaria (en curso),Niveau bac,Manual,Obrero,Ouvrier,0,2,8885 Alta Vista,,1 (11) 500 555-0182,26-06-2013,1-2 Miles
20056,124,AW00020056,,Johnny,,She,0,22-05-1977,S,,M,johnny1@adventure-works.com,20000,0,0,Partial High School,Educación secundaria (en curso),Niveau bac,Manual,Obrero,Ouvrier,0,2,Carlsplatz 3046,,1 (11) 500 555-0126,21-11-2013,0-1 Miles
20058,240,AW00020058,,Roger,E,Liu,0,6/8/1976,S,,M,roger8@adventure-works.com,20000,0,0,Partial High School,Educación secundaria (en curso),Niveau bac,Manual,Obrero,Ouvrier,0,2,4201 San Carlos,,1 (11) 500 555-0112,31-05-2013,1-2 Miles
20062,176,AW00020062,,Russell,J,Carson,0,15-03-1977,S,,M,russell17@adventure-works.com,30000,0,0,High School,Educación secundaria,Bac + 2,Manual,Obrero,Ouvrier,0,1,Celler Weg 1234,,1 (11) 500 555-0156,29-01-2012,2-5 Miles
20065,133,AW00020065,,Grant,L,Lal,0,22-05-1977,M,,M,grant10@adventure-works.com,40000,2,2,Partial College,Estudios universitarios (en curso),Baccalauréat,Clerical,Administrativo,Employé,0,1,Herzogstr 2128,,1 (11) 500 555-0124,19-12-2013,0-1 Miles
20066,626,AW00020066,,Marcus,,White,0,10/8/1985,S,,M,marcus13@adventure-works.com,40000,3,3,Partial College,Estudios universitarios (en curso),Baccalauréat,Clerical,Administrativo,Employé,1,1,4409 North Ranchford,,937-555-0171,9/5/2013,1-2 Miles
20067,355,AW00020067,,Destiny,P,Thompson,0,8/4/1980,S,,F,destiny15@adventure-works.com,40000,3,3,Partial College,Estudios universitarios (en curso),Baccalauréat,Clerical,Administrativo,Employé,1,1,4423 Bayview Circle,,114-555-0117,21-05-2013,1-2 Miles
20068,347,AW00020068,,Alexandria,F,Peterson,0,22-10-1979,S,,F,alexandria28@adventure-works.com,40000,3,3,Partial College,Estudios universitarios (en curso),Baccalauréat,Clerical,Administrativo,Employé,1,2,7480 Violet Ct,,193-555-0142,27-05-2013,1-2 Miles
20069,369,AW00020069,,Jessica,C,Smith,0,24-01-1980,S,,F,jessica47@adventure-works.com,30000,0,0,Graduate Degree,Estudios de postgrado,Bac + 3,Skilled Manual,Obrero especializado,Technicien,1,0,9475 Old Oak Drive,,131-555-0197,1/10/2013,1-2 Miles
20070,68,AW00020070,,Richard,,Morris,0,7/10/1971,M,,M,richard99@adventure-works.com,60000,0,0,Graduate Degree,Estudios de postgrado,Bac + 3,Skilled Manual,Obrero especializado,Technicien,0,0,1090 El Dorado Way,,168-555-0122,22-07-2013,0-1 Miles
20071,612,AW00020071,,Sean,L,Campbell,0,30-01-1977,M,,M,sean38@adventure-works.com,60000,0,0,Graduate Degree,Estudios de postgrado,Bac + 3,Skilled Manual,Obrero especializado,Technicien,1,0,6051 Mepham Dr.,,710-555-0145,3/3/2013,0-1 Miles
20072,616,AW00020072,,Kaitlyn,S,Martinez,0,17-10-1971,M,,F,kaitlyn40@adventure-works.com,60000,0,0,Graduate Degree,Estudios de postgrado,Bac + 3,Skilled Manual,Obrero especializado,Technicien,1,0,7464 Mozden Lane,,271-555-0116,13-05-2013,1-2 Miles
20073,632,AW00020073,,Melissa,,Cooper,0,2/1/1977,M,,F,melissa30@adventure-works.com,60000,0,0,Graduate Degree,Estudios de postgrado,Bac + 3,Skilled Manual,Obrero especializado,Technicien,1,0,5025 North Star Dr,,137-555-0114,8/5/2013,1-2 Miles
20074,311,AW00020074,,Preston,,Madan,0,23-02-1959,S,,M,preston6@adventure-works.com,10000,2,1,High School,Educación secundaria,Bac + 2,Manual,Obrero,Ouvrier,1,2,1828 Robinson Ave.,,322-555-0174,16-10-2013,1-2 Miles
20075,66,AW00020075,,Aaron,A,Allen,0,15-11-1958,S,,M,aaron55@adventure-works.com,10000,2,1,High School,Educación secundaria,Bac + 2,Manual,Obrero,Ouvrier,1,2,6695 Black Walnut Court,,648-555-0141,2/12/2011,1-2 Miles
20076,301,AW00020076,,Beth,A,Vazquez,0,15-11-1958,S,,F,beth17@adventure-works.com,10000,2,1,High School,Educación secundaria,Bac + 2,Manual,Obrero,Ouvrier,1,2,6695 Black Walnut Court,,569-555-0124,21-11-2013,1-2 Miles
20077,312,AW00020077,,Aidan,L,Coleman,0,5/5/1959,M,,M,aidan6@adventure-works.com,10000,2,1,High School,Educación secundaria,Bac + 2,Manual,Obrero,Ouvrier,1,2,6908 Laguna Circle,,181-555-0114,1/11/2013,1-2 Miles
20078,546,AW00020078,,Jose,E,Lee,0,17-10-1964,M,,M,jose65@adventure-works.com,20000,2,0,High School,Educación secundaria,Bac + 2,Manual,Obrero,Ouvrier,0,2,6899 Pembroke Dr.,,914-555-0154,21-11-2013,0-1 Miles
20079,536,AW00020079,,Alexandra,,Taylor,0,3/5/1964,M,,F,alexandra72@adventure-works.com,20000,2,0,High School,Educación secundaria,Bac + 2,Manual,Obrero,Ouvrier,0,2,4559 Julpum Loop,,625-555-0198,19-11-2013,0-1 Miles
20080,612,AW00020080,,Maria,D,Stewart,0,18-12-1969,M,,F,maria1@adventure-works.com,20000,2,0,High School,Educación secundaria,Bac + 2,Manual,Obrero,Ouvrier,0,2,14 Delta Road,,743-555-0161,2/11/2013,1-2 Miles
20081,612,AW00020081,,Jerry,,Xie,0,17-07-1958,M,,M,jerry3@adventure-works.com,20000,2,0,High School,Educación secundaria,Bac + 2,Manual,Obrero,Ouvrier,0,2,8494 Ryan Rd.,,109-555-0120,15-10-2013,1-2 Miles
20082,59,AW00020082,,Caroline,,Henderson,0,24-08-1958,S,,F,caroline7@adventure-works.com,20000,2,0,High School,Educación secundaria,Bac + 2,Manual,Obrero,Ouvrier,1,2,2384 Encinal Place,,115-555-0148,20-07-2013,1-2 Miles
20083,300,AW00020083,,Terry,E,Kumar,0,10/6/1964,M,,M,terry11@adventure-works.com,20000,2,0,High School,Educación secundaria,Bac + 2,Manual,Obrero,Ouvrier,0,2,233 Heights Ave.,,536-555-0156,4/11/2013,0-1 Miles
20084,69,AW00020084,,Alex,M,Stewart,0,1/8/1969,M,,M,alex30@adventure-works.com,20000,2,0,High School,Educación secundaria,Bac + 2,Manual,Obrero,Ouvrier,0,2,7539 Santa Fe Court,,448-555-0151,23-05-2013,0-1 Miles
20085,53,AW00020085,,Jessica,J,Moore,0,26-10-1959,M,,F,jessica55@adventure-works.com,20000,2,0,Partial High School,Educación secundaria (en curso),Niveau bac,Manual,Obrero,Ouvrier,0,2,8274 Springvale Court,,894-555-0174,18-06-2013,0-1 Miles
20086,59,AW00020086,,Jeremiah,W,Hayes,0,4/4/1971,M,,M,jeremiah38@adventure-works.com,20000,3,0,Partial High School,Educación secundaria (en curso),Niveau bac,Manual,Obrero,Ouvrier,0,2,8852 Lacorso Dr.,,547-555-0143,18-03-2013,1-2 Miles
20087,62,AW00020087,,Seth,M,Gray,0,10/2/1965,M,,M,seth79@adventure-works.com,20000,3,0,Partial High School,Educación secundaria (en curso),Niveau bac,Manual,Obrero,Ouvrier,0,2,133 Westwood Way,,538-555-0180,14-06-2013,1-2 Miles
